ODB Name,Step,Frame,Part Instance Name, Element Label,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,         S-S11,         S-S22,         S-S12
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           122,           133,          494.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -30.7474,      -7.99432,      -45.2727
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           121,           134,          492.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -30.2307,      -7.85996,      -44.5079
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           122,           134,          492.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -30.2307,      -7.85996,       44.9747
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           121,           135,          490.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -29.7139,      -7.72561,       44.2099
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           120,           135,          490.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -29.7139,      -7.72561,      -43.7431
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           120,           136,          488.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -29.1971,      -7.59125,       43.4451
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           119,           136,          488.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -29.1971,      -7.59125,      -42.9783
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           119,           137,          486.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -28.6804,      -7.45689,       42.6803
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           118,           137,          486.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -28.6804,      -7.45689,      -42.2135
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           117,           138,          484.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -28.1636,      -7.32253,      -41.4487
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           118,           138,          484.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -28.1636,      -7.32253,       41.9155
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           116,           139,          482.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -27.6469,      -7.18817,      -40.6839
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           117,           139,          482.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -27.6469,      -7.18817,       41.1507
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           116,           140,          480.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -27.1301,      -7.05381,       40.3859
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           115,           140,          480.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -27.1301,      -7.05381,      -39.9191
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           114,           141,          478.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -26.6133,      -6.91946,      -39.1543
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           115,           141,          478.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -26.6133,      -6.91946,       39.6211
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           114,           142,          476.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -26.0966,      -6.78510,       38.8563
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           113,           142,          476.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -26.0966,      -6.78510,      -38.3895
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           112,           143,          474.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -25.5798,      -6.65074,      -37.6246
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           113,           143,          474.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -25.5798,      -6.65074,       38.0915
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           112,           144,          472.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -25.0630,      -6.51638,       37.3266
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           111,           144,          472.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -25.0630,      -6.51638,      -36.8598
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           110,           145,          470.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -24.5463,      -6.38202,      -36.0950
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           111,           145,          470.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -24.5463,      -6.38202,       36.5618
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           110,           146,          468.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -24.0295,      -6.24766,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           109,           146,          468.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -24.0295,      -6.24766,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           108,           147,          466.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -23.5128,      -6.11331,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           109,           147,          466.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -23.5128,      -6.11331,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           108,           148,          464.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -22.9960,      -5.97895,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           107,           148,          464.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -22.9960,      -5.97895,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           106,           149,          462.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -22.4792,      -5.84459,   233.402E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           107,           149,          462.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -22.4792,      -5.84459,   233.402E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           105,           150,          460.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -21.9625,      -5.71023,   233.402E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           106,           150,          460.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -21.9625,      -5.71023,   233.402E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           105,           151,          458.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -21.4457,      -5.57587,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           104,           151,          458.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -21.4457,      -5.57587,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           104,           152,          456.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -20.9289,      -5.44151,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           103,           152,          456.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -20.9289,      -5.44151,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           103,           153,          454.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -20.4122,      -5.30716,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           102,           153,          454.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -20.4122,      -5.30716,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           101,           154,          452.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -19.8954,      -5.17280,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           102,           154,          452.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -19.8954,      -5.17280,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           101,           155,          450.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -19.3787,      -5.03844,   233.407E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           100,           155,          450.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -19.3787,      -5.03844,   233.407E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            99,           156,          448.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -18.8619,      -4.90408,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           100,           156,          448.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -18.8619,      -4.90408,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            98,           157,          446.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -18.3451,      -4.76972,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            99,           157,          446.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -18.3451,      -4.76972,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            97,           158,          444.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -17.8284,      -4.63536,   233.402E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            98,           158,          444.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -17.8284,      -4.63536,   233.402E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            97,           159,          442.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -17.3116,      -4.50101,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            96,           159,          442.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -17.3116,      -4.50101,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            96,           160,          440.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -16.7948,      -4.36665,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            95,           160,          440.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -16.7948,      -4.36665,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            95,           161,          438.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -16.2781,      -4.23229,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            94,           161,          438.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -16.2781,      -4.23229,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            93,           162,          436.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -15.7613,      -4.09793,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            94,           162,          436.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -15.7613,      -4.09793,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            92,           163,          434.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -15.2445,      -3.96357,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            93,           163,          434.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -15.2445,      -3.96357,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            92,           164,          432.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -14.7278,      -3.82921,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            91,           164,          432.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -14.7278,      -3.82921,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            91,           165,          430.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -14.2110,      -3.69486,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            90,           165,          430.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -14.2110,      -3.69486,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            89,           166,          428.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -13.6943,      -3.56050,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            90,           166,          428.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -13.6943,      -3.56050,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            88,           167,          426.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -13.1775,      -3.42614,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            89,           167,          426.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -13.1775,      -3.42614,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            87,           168,          424.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -12.6607,      -3.29178,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            88,           168,          424.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -12.6607,      -3.29178,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            87,           169,          422.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -12.1440,      -3.15742,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            86,           169,          422.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -12.1440,      -3.15742,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            86,           170,          420.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -11.6272,      -3.02306,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            85,           170,          420.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -11.6272,      -3.02306,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            85,           171,          418.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -11.1104,      -2.88870,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            84,           171,          418.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -11.1104,      -2.88870,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            84,           172,          416.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -10.5937,      -2.75435,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            83,           172,          416.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -10.5937,      -2.75435,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            82,           173,          414.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -10.0769,      -2.61999,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            83,           173,          414.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -10.0769,      -2.61999,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            81,           174,          412.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -9.56015,      -2.48563,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            82,           174,          412.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -9.56015,      -2.48563,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            81,           175,          410.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -9.04339,      -2.35127,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            80,           175,          410.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -9.04339,      -2.35127,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            80,           176,          408.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -8.52663,      -2.21691,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            79,           176,          408.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -8.52663,      -2.21691,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            78,           177,          406.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -8.00986,      -2.08255,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            79,           177,          406.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -8.00986,      -2.08255,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            78,           178,          404.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -7.49310,      -1.94820,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            77,           178,          404.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -7.49310,      -1.94820,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            76,           179,          402.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -6.97634,      -1.81384,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            77,           179,          402.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -6.97634,      -1.81384,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            76,           180,          400.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -6.45958,      -1.67948,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            75,           180,          400.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -6.45958,      -1.67948,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            75,           181,          398.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -5.94281,      -1.54512,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            74,           181,          398.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -5.94281,      -1.54512,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            74,           182,          396.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -5.42605,      -1.41076,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            73,           182,          396.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -5.42605,      -1.41076,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            73,           183,          394.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -4.90929,      -1.27640,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            72,           183,          394.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -4.90929,      -1.27640,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            72,           184,          392.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -4.39252,      -1.14205,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            71,           184,          392.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -4.39252,      -1.14205,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            71,           185,          390.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -3.87576,      -1.00769,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            70,           185,          390.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -3.87576,      -1.00769,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            69,           186,          388.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -3.35900,  -873.330E-03,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            70,           186,          388.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -3.35900,  -873.330E-03,   233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            68,           187,          386.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -2.84224,  -738.971E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            69,           187,          386.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -2.84224,  -738.971E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            67,           188,          384.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -2.32547,  -604.613E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            68,           188,          384.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -2.32547,  -604.613E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            67,           189,          382.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -1.80871,  -470.254E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            66,           189,          382.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -1.80871,  -470.254E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            65,           190,          380.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -1.29195,  -335.896E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            66,           190,          380.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -1.29195,  -335.896E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            65,           191,          378.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",  -775.184E-03,  -201.538E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            64,           191,          378.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",  -775.184E-03,  -201.538E-03,   233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",            64,           192,          376.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",  -258.421E-03,  -67.1793E-03,   233.405E-03
